City,State,Year,City Totals,Rank
Abbeville,South Carolina,1987,6,368.0
Abbeville,South Carolina,1990,4,501.0
Abbeville,South Carolina,1999,4,407.0
Abbeville,South Carolina,2013,4,435.0
Abbeville,South Carolina,1983,3,625.0
Abbeville,South Carolina,1986,3,652.0
Abbeville,South Carolina,1995,3,593.0
Abbeville,South Carolina,1998,3,538.0
Abbeville,South Carolina,2001,3,519.0
Abbeville,South Carolina,2006,3,540.0
Abbeville,South Carolina,1980,2,928.0
Abbeville,South Carolina,1982,2,906.0
Abbeville,South Carolina,1991,2,737.0
Abbeville,South Carolina,1996,2,736.0
Abbeville,South Carolina,2000,2,670.0
Abbeville,South Carolina,2003,2,676.0
Abbeville,South Carolina,2005,2,675.0
Abbeville,South Carolina,1984,1,1105.0
Abbeville,South Carolina,1985,1,1132.0
Abbeville,South Carolina,1989,1,1050.0
Abbeville,South Carolina,1994,1,1045.0
Abbeville,South Carolina,2004,1,945.0
Abbeville,South Carolina,2007,1,960.0
Abbeville,South Carolina,2008,1,935.0
Abbeville,South Carolina,2011,1,984.0
Abbeville,South Carolina,2014,1,933.0
Acadia,Louisiana,1990,8,296.0
Acadia,Louisiana,1997,8,257.0
Acadia,Louisiana,2012,8,263.0
Acadia,Louisiana,1981,7,358.0
Acadia,Louisiana,1987,6,368.0
Acadia,Louisiana,1982,5,477.0
Acadia,Louisiana,1983,5,436.0
Acadia,Louisiana,1986,4,533.0
Acadia,Louisiana,1999,4,407.0
Acadia,Louisiana,2003,4,419.0
Acadia,Louisiana,2009,4,481.0
Acadia,Louisiana,1991,3,586.0
Acadia,Louisiana,1992,3,634.0
Acadia,Louisiana,2006,3,540.0
Acadia,Louisiana,2011,3,548.0
Acadia,Louisiana,2013,3,535.0
Acadia,Louisiana,1980,2,928.0
Acadia,Louisiana,1985,2,818.0
Acadia,Louisiana,1998,2,694.0
Acadia,Louisiana,2000,2,670.0
Acadia,Louisiana,2005,2,675.0
Acadia,Louisiana,1984,1,1105.0
Acadia,Louisiana,1988,1,1034.0
Acadia,Louisiana,1989,1,1050.0
Acadia,Louisiana,1993,1,1068.0
Acadia,Louisiana,1995,1,1078.0
Acadia,Louisiana,2001,1,962.0
Acadia,Louisiana,2002,1,946.0
Acadia,Louisiana,2004,1,945.0
Acadia,Louisiana,2008,1,935.0
Acadia,Louisiana,2010,1,922.0
Accomack,Virginia,2011,6,329.0
Accomack,Virginia,2006,5,383.0
Accomack,Virginia,2007,5,393.0
Accomack,Virginia,1981,4,561.0
Accomack,Virginia,1990,4,501.0
Accomack,Virginia,2014,4,445.0
Accomack,Virginia,1982,3,706.0
Accomack,Virginia,1991,3,586.0
Accomack,Virginia,1992,3,634.0
Accomack,Virginia,2001,3,519.0
Accomack,Virginia,2008,3,529.0
Accomack,Virginia,2013,3,535.0
Accomack,Virginia,1980,2,928.0
Accomack,Virginia,1985,2,818.0
Accomack,Virginia,1987,2,813.0
Accomack,Virginia,1988,2,760.0
Accomack,Virginia,1989,2,767.0
Accomack,Virginia,1994,2,790.0
Accomack,Virginia,1998,2,694.0
Accomack,Virginia,1999,2,650.0
Accomack,Virginia,2005,2,675.0
Accomack,Virginia,2009,2,730.0
Accomack,Virginia,2010,2,667.0
Accomack,Virginia,2012,2,684.0
Accomack,Virginia,1983,1,1130.0
Accomack,Virginia,1984,1,1105.0
Accomack,Virginia,1986,1,1119.0
Accomack,Virginia,1993,1,1068.0
Accomack,Virginia,1996,1,1019.0
Accomack,Virginia,1997,1,964.0
Accomack,Virginia,2000,1,947.0
Accomack,Virginia,2002,1,946.0
Accomack,Virginia,2003,1,944.0
Accomack,Virginia,2004,1,945.0
Ada,Idaho,2007,14,193.0
Ada,Idaho,1997,13,182.0
Ada,Idaho,1987,9,260.0
Ada,Idaho,2003,9,234.0
Ada,Idaho,1990,8,296.0
Ada,Idaho,1992,8,309.0
Ada,Idaho,2006,8,266.0
Ada,Idaho,1980,7,369.0
Ada,Idaho,1981,7,358.0
Ada,Idaho,1985,7,321.0
Ada,Idaho,1988,7,293.0
Ada,Idaho,1996,7,303.0
Ada,Idaho,1998,7,291.0
Ada,Idaho,2005,7,303.0
Ada,Idaho,2009,7,319.0
Ada,Idaho,2010,7,301.0
Ada,Idaho,1994,6,396.0
Ada,Idaho,1995,6,357.0
Ada,Idaho,2002,6,324.0
Ada,Idaho,2011,6,329.0
Ada,Idaho,2014,6,334.0
Ada,Idaho,1982,5,477.0
Ada,Idaho,1984,5,416.0
Ada,Idaho,1986,5,437.0
Ada,Idaho,1983,4,508.0
Ada,Idaho,1993,4,525.0
Ada,Idaho,1999,4,407.0
Ada,Idaho,2001,4,419.0
Ada,Idaho,2008,4,428.0
Ada,Idaho,2013,4,435.0
Ada,Idaho,1991,3,586.0
Ada,Idaho,2000,3,512.0
Ada,Idaho,2012,2,684.0
Ada,Idaho,1989,1,1050.0
Ada,Idaho,2004,1,945.0
Adair,Iowa,2001,1,962.0
Adair,Iowa,2003,1,944.0
Adair,Kentucky,2012,9,244.0
Adair,Kentucky,2009,8,290.0
Adair,Kentucky,2013,7,285.0
Adair,Kentucky,2010,6,343.0
Adair,Kentucky,2011,6,329.0
Adair,Kentucky,1993,4,525.0
Adair,Kentucky,2014,4,445.0
Adair,Kentucky,1989,3,606.0
Adair,Kentucky,1982,2,906.0
Adair,Kentucky,1984,2,794.0
Adair,Kentucky,1991,2,737.0
Adair,Kentucky,1992,2,816.0
Adair,Kentucky,1985,1,1132.0
Adair,Kentucky,1986,1,1119.0
Adair,Kentucky,1997,1,964.0
Adair,Missouri,1983,3,625.0
Adair,Missouri,2006,3,540.0
Adair,Missouri,1982,2,906.0
Adair,Missouri,1988,1,1034.0
Adair,Missouri,2002,1,946.0
Adair,Missouri,2003,1,944.0
Adair,Missouri,2010,1,922.0
Adair,Missouri,2013,1,921.0
Adair,Missouri,2014,1,933.0
Adair,Oklahoma,1987,4,498.0
Adair,Oklahoma,1999,4,407.0
Adair,Oklahoma,2000,4,411.0
Adair,Oklahoma,2008,4,428.0
Adair,Oklahoma,2011,4,443.0
Adair,Oklahoma,1995,3,593.0
Adair,Oklahoma,1996,3,576.0
Adair,Oklahoma,1981,2,872.0
Adair,Oklahoma,1985,2,818.0
Adair,Oklahoma,1988,2,760.0
Adair,Oklahoma,1989,2,767.0
Adair,Oklahoma,1990,2,777.0
Adair,Oklahoma,1994,2,790.0
Adair,Oklahoma,1997,2,703.0
Adair,Oklahoma,2001,2,671.0
Adair,Oklahoma,2002,2,670.0
Adair,Oklahoma,2009,2,730.0
Adair,Oklahoma,1984,1,1105.0
Adair,Oklahoma,1986,1,1119.0
Adair,Oklahoma,1998,1,939.0
Adair,Oklahoma,2003,1,944.0
Adair,Oklahoma,2004,1,945.0
Adair,Oklahoma,2006,1,929.0
Adair,Oklahoma,2007,1,960.0
Adair,Oklahoma,2010,1,922.0
Adair,Oklahoma,2012,1,944.0
Adair,Oklahoma,2014,1,933.0
Adams,Colorado,2004,21,129.0
Adams,Colorado,2012,21,130.0
Adams,Colorado,1999,20,117.0
Adams,Colorado,1988,19,134.0
Adams,Colorado,1992,19,160.0
Adams,Colorado,2006,19,149.0
Adams,Colorado,2014,19,139.0
Adams,Colorado,1986,17,171.0
Adams,Colorado,1993,16,186.0
Adams,Colorado,2003,16,171.0
Adams,Colorado,2013,15,157.0
Adams,Colorado,1981,14,196.0
Adams,Colorado,1982,14,195.0
Adams,Colorado,1983,14,178.0
Adams,Colorado,1987,14,186.0
Adams,Colorado,1998,14,170.0
Adams,Colorado,2008,14,188.0
Adams,Colorado,2009,14,190.0
Adams,Colorado,1990,13,193.0
Adams,Colorado,2002,13,174.0
Adams,Colorado,1980,12,234.0
Adams,Colorado,1985,12,202.0
Adams,Colorado,2005,12,203.0
Adams,Colorado,1984,11,219.0
Adams,Colorado,1991,11,226.0
Adams,Colorado,1996,10,225.0
Adams,Colorado,2001,10,220.0
Adams,Colorado,2007,10,242.0
Adams,Colorado,2000,9,207.0
Adams,Colorado,2010,9,255.0
Adams,Colorado,1994,8,321.0
Adams,Colorado,1997,7,291.0
Adams,Colorado,2011,7,288.0
Adams,Colorado,1989,5,409.0
Adams,Colorado,1995,5,417.0
Adams,Idaho,1988,1,1034.0
Adams,Idaho,1989,1,1050.0
Adams,Idaho,2007,1,960.0
Adams,Illinois,1980,4,594.0
Adams,Illinois,1981,4,561.0
Adams,Illinois,1984,4,503.0
Adams,Illinois,1988,4,474.0
Adams,Illinois,1982,3,706.0
Adams,Illinois,1985,2,818.0
Adams,Illinois,1986,1,1119.0
Adams,Illinois,1987,1,1071.0
Adams,Illinois,1990,1,1060.0
Adams,Illinois,1991,1,1029.0
Adams,Illinois,1992,1,1091.0
Adams,Illinois,1994,1,1045.0
Adams,Indiana,1998,1,939.0
Adams,Indiana,1999,1,900.0
Adams,Indiana,2009,1,1001.0
Adams,Iowa,2010,2,667.0
Adams,Iowa,1984,1,1105.0
Adams,Iowa,1998,1,939.0
Adams,Iowa,2001,1,962.0
Adams,Mississippi,1997,11,204.0
Adams,Mississippi,1994,8,321.0
Adams,Mississippi,1984,7,311.0
Adams,Mississippi,1999,6,298.0
Adams,Mississippi,2002,6,324.0
Adams,Mississippi,2003,6,311.0
Adams,Mississippi,2011,6,329.0
Adams,Mississippi,2007,5,393.0
Adams,Mississippi,2014,5,378.0
Adams,Mississippi,1983,4,508.0
Adams,Mississippi,1991,4,484.0
Adams,Mississippi,1996,4,474.0
Adams,Mississippi,2006,4,451.0
Adams,Mississippi,2010,4,442.0
Adams,Mississippi,2012,4,450.0
Adams,Mississippi,1980,3,728.0
Adams,Mississippi,1981,3,679.0
Adams,Mississippi,1982,3,706.0
Adams,Mississippi,1986,3,652.0
Adams,Mississippi,1989,3,606.0
Adams,Mississippi,1990,3,618.0
Adams,Mississippi,2008,3,529.0
Adams,Mississippi,2009,3,581.0
Adams,Mississippi,1985,2,818.0
Adams,Mississippi,1987,2,813.0
Adams,Mississippi,1988,2,760.0
Adams,Mississippi,1995,2,777.0
Adams,Mississippi,2000,2,670.0
Adams,Mississippi,2001,2,671.0
Adams,Mississippi,2005,2,675.0
Adams,Mississippi,1992,1,1091.0
Adams,Mississippi,1998,1,939.0
Adams,Mississippi,2004,1,945.0
Adams,Mississippi,2013,1,921.0
Adams,Nebraska,1995,2,777.0
Adams,Nebraska,2003,2,676.0
Adams,Nebraska,1982,1,1232.0
Adams,Nebraska,1987,1,1071.0
Adams,Nebraska,1988,1,1034.0
Adams,Nebraska,1991,1,1029.0
Adams,Nebraska,1992,1,1091.0
Adams,Nebraska,1993,1,1068.0
Adams,Nebraska,1997,1,964.0
Adams,Nebraska,1998,1,939.0
Adams,Nebraska,1999,1,900.0
Adams,Nebraska,2004,1,945.0
Adams,Nebraska,2006,1,929.0
Adams,Nebraska,2008,1,935.0
Adams,Nebraska,2011,1,984.0
Adams,Nebraska,2014,1,933.0
Adams,North Dakota,1993,1,1068.0
Adams,North Dakota,2004,1,945.0
Adams,Ohio,2005,4,449.0
Adams,Ohio,2002,2,670.0
Adams,Ohio,2003,2,676.0
Adams,Ohio,1980,1,1239.0
Adams,Ohio,2007,1,960.0
Adams,Ohio,2008,1,935.0
Adams,Ohio,2010,1,922.0
Adams,Pennsylvania,1986,7,332.0
Adams,Pennsylvania,2012,6,330.0
Adams,Pennsylvania,1992,5,459.0
Adams,Pennsylvania,1981,4,561.0
Adams,Pennsylvania,1984,4,503.0
Adams,Pennsylvania,2010,4,442.0
Adams,Pennsylvania,1985,3,641.0
Adams,Pennsylvania,1990,3,618.0
Adams,Pennsylvania,2002,3,539.0
Adams,Pennsylvania,2006,3,540.0
Adams,Pennsylvania,2009,3,581.0
Adams,Pennsylvania,1980,2,928.0
Adams,Pennsylvania,1988,2,760.0
Adams,Pennsylvania,1989,2,767.0
Adams,Pennsylvania,1994,2,790.0
Adams,Pennsylvania,2001,2,671.0
Adams,Pennsylvania,2008,2,672.0
Adams,Pennsylvania,1983,1,1130.0
Adams,Pennsylvania,1993,1,1068.0
Adams,Pennsylvania,1995,1,1078.0
Adams,Pennsylvania,1996,1,1019.0
Adams,Pennsylvania,2000,1,947.0
Adams,Pennsylvania,2003,1,944.0
Adams,Pennsylvania,2004,1,945.0
Adams,Pennsylvania,2005,1,953.0
Adams,Pennsylvania,2011,1,984.0
Adams,Pennsylvania,2013,1,921.0
Adams,Washington,1995,4,492.0
Adams,Washington,1987,3,615.0
Adams,Washington,1990,3,618.0
Adams,Washington,2013,3,535.0
Adams,Washington,1992,2,816.0
Adams,Washington,2007,2,715.0
Adams,Washington,1980,1,1239.0
Adams,Washington,1981,1,1151.0
Adams,Washington,1982,1,1232.0
Adams,Washington,1983,1,1130.0
Adams,Washington,1985,1,1132.0
Adams,Washington,1986,1,1119.0
Adams,Washington,1996,1,1019.0
Adams,Washington,1997,1,964.0
Adams,Washington,1999,1,900.0
Adams,Washington,2004,1,945.0
Adams,Washington,2005,1,953.0
Adams,Washington,2006,1,929.0
Adams,Washington,2009,1,1001.0
Adams,Washington,2010,1,922.0
Adams,Washington,2014,1,933.0
Adams,Wisconsin,1995,3,593.0
Adams,Wisconsin,1980,2,928.0
Adams,Wisconsin,1981,1,1151.0
Adams,Wisconsin,1983,1,1130.0
Adams,Wisconsin,1987,1,1071.0
Adams,Wisconsin,1988,1,1034.0
Adams,Wisconsin,1989,1,1050.0
Adams,Wisconsin,1991,1,1029.0
Adams,Wisconsin,1997,1,964.0
Adams,Wisconsin,2000,1,947.0
Adams,Wisconsin,2010,1,922.0
Adams,Wisconsin,2013,1,921.0
Addison,Vermont,2002,7,284.0
Addison,Vermont,1999,5,339.0
Addison,Vermont,2001,4,419.0
Addison,Vermont,1996,3,576.0
Addison,Vermont,2004,3,534.0
Addison,Vermont,1998,2,694.0
Addison,Vermont,2003,2,676.0
Addison,Vermont,2005,2,675.0
Addison,Vermont,1994,1,1045.0
Addison,Vermont,2000,1,947.0
Addison,Vermont,2006,1,929.0
Addison,Vermont,2007,1,960.0
Addison,Vermont,2010,1,922.0
Addison,Vermont,2014,1,933.0
Aiken,South Carolina,1990,25,113.0
Aiken,South Carolina,1991,18,142.0
Aiken,South Carolina,1983,17,155.0
Aiken,South Carolina,1994,17,178.0
Aiken,South Carolina,1992,16,179.0
Aiken,South Carolina,1993,16,186.0
Aiken,South Carolina,1982,14,195.0
Aiken,South Carolina,1988,14,169.0
Aiken,South Carolina,2012,13,182.0
Aiken,South Carolina,1995,12,209.0
Aiken,South Carolina,1997,12,189.0
Aiken,South Carolina,1998,12,186.0
Aiken,South Carolina,2009,12,216.0
Aiken,South Carolina,1985,11,216.0
Aiken,South Carolina,2011,11,208.0
Aiken,South Carolina,2014,11,211.0
Aiken,South Carolina,1980,10,278.0
Aiken,South Carolina,1996,10,225.0
Aiken,South Carolina,2005,10,225.0
Aiken,South Carolina,2006,10,233.0
Aiken,South Carolina,1984,9,257.0
Aiken,South Carolina,1987,9,260.0
Aiken,South Carolina,1989,9,255.0
Aiken,South Carolina,2001,9,236.0
Aiken,South Carolina,2007,9,262.0
Aiken,South Carolina,2002,8,253.0
Aiken,South Carolina,2008,8,264.0
Aiken,South Carolina,1981,7,358.0
Aiken,South Carolina,1986,7,332.0
Aiken,South Carolina,1999,7,268.0
Aiken,South Carolina,2013,7,285.0
Aiken,South Carolina,2003,6,311.0
Aiken,South Carolina,2010,6,343.0
Aiken,South Carolina,2000,5,333.0
Aiken,South Carolina,2004,5,355.0
Aitkin,Minnesota,2000,3,512.0
Aitkin,Minnesota,2008,2,672.0
Aitkin,Minnesota,1980,1,1239.0
Aitkin,Minnesota,1981,1,1151.0
Aitkin,Minnesota,1988,1,1034.0
Aitkin,Minnesota,1991,1,1029.0
Aitkin,Minnesota,1998,1,939.0
Aitkin,Minnesota,2003,1,944.0
Aitkin,Minnesota,2006,1,929.0
Aitkin,Minnesota,2007,1,960.0
Aitkin,Minnesota,2009,1,1001.0
Alachua,Florida,1985,26,107.0
Alachua,Florida,1982,18,160.0
Alachua,Florida,1992,17,174.0
Alachua,Florida,1994,17,178.0
Alachua,Florida,2006,15,188.0
Alachua,Florida,2011,15,163.0
Alachua,Florida,1980,14,207.0
Alachua,Florida,1984,14,181.0
Alachua,Florida,1983,13,188.0
Alachua,Florida,1986,13,199.0
Alachua,Florida,1995,13,193.0
Alachua,Florida,2010,13,188.0
Alachua,Florida,1981,12,230.0
Alachua,Florida,1993,12,227.0
Alachua,Florida,1987,11,215.0
Alachua,Florida,1997,11,204.0
Alachua,Florida,2012,11,211.0
Alachua,Florida,2013,11,216.0
Alachua,Florida,2004,10,217.0
Alachua,Florida,2007,10,242.0
Alachua,Florida,2001,9,236.0
Alachua,Florida,1999,8,244.0
Alachua,Florida,2003,8,254.0
Alachua,Florida,2002,7,284.0
Alachua,Florida,2005,7,303.0
Alachua,Florida,1996,6,352.0
Alachua,Florida,2009,6,360.0
Alachua,Florida,1998,5,383.0
Alachua,Florida,2014,5,378.0
Alachua,Florida,2008,4,428.0
Alachua,Florida,2000,1,947.0
Alamance,North Carolina,1999,19,123.0
Alamance,North Carolina,1980,17,184.0
Alamance,North Carolina,1981,15,188.0
Alamance,North Carolina,1990,13,193.0
Alamance,North Carolina,1993,13,213.0
Alamance,North Carolina,1994,13,215.0
Alamance,North Carolina,1982,11,239.0
Alamance,North Carolina,1987,11,215.0
Alamance,North Carolina,2001,11,199.0
Alamance,North Carolina,1988,10,219.0
Alamance,North Carolina,1992,9,281.0
Alamance,North Carolina,1997,9,240.0
Alamance,North Carolina,2002,9,227.0
Alamance,North Carolina,2010,9,255.0
Alamance,North Carolina,1991,8,289.0
Alamance,North Carolina,2005,8,264.0
Alamance,North Carolina,1983,7,323.0
Alamance,North Carolina,1998,7,291.0
Alamance,North Carolina,2003,7,283.0
Alamance,North Carolina,2007,7,310.0
Alamance,North Carolina,1984,6,353.0
Alamance,North Carolina,1995,6,357.0
Alamance,North Carolina,2006,6,335.0
Alamance,North Carolina,1985,5,426.0
Alamance,North Carolina,1986,5,437.0
Alamance,North Carolina,1989,5,409.0
Alamance,North Carolina,2004,4,438.0
Alamance,North Carolina,2008,4,428.0
Alamance,North Carolina,2009,4,481.0
Alamance,North Carolina,2012,4,450.0
Alamance,North Carolina,2000,3,512.0
Alamance,North Carolina,2011,3,548.0
Alamance,North Carolina,2013,3,535.0
Alamance,North Carolina,2014,3,545.0
Alamance,North Carolina,1996,2,736.0
Alameda,California,1992,229,16.0
Alameda,California,1993,215,19.0
Alameda,California,1995,215,17.0
Alameda,California,1991,211,17.0
Alameda,California,1990,209,15.0
Alameda,California,1994,199,18.0
Alameda,California,1989,191,13.0
Alameda,California,1986,190,17.0
Alameda,California,1980,185,16.0
Alameda,California,2006,178,12.0
Alameda,California,1987,173,14.0
Alameda,California,1981,167,18.0
Alameda,California,1988,166,18.0
Alameda,California,2007,163,17.0
Alameda,California,1984,160,15.0
Alameda,California,1985,159,16.0
Alameda,California,2012,157,12.0
Alameda,California,1997,155,19.0
Alameda,California,2002,154,17.0
Alameda,California,1996,152,18.0
Alameda,California,1982,147,17.0
Alameda,California,2003,146,18.0
Alameda,California,2008,146,12.0
Alameda,California,1983,144,17.0
Alameda,California,2009,141,16.0
Alameda,California,2011,139,13.0
Alameda,California,2010,137,15.0
Alameda,California,2005,132,21.0
Alameda,California,2004,124,19.0
Alameda,California,1998,119,19.0
Alameda,California,2000,118,18.0
Alameda,California,2013,116,22.0
Alameda,California,2001,109,22.0
Alameda,California,2014,108,22.0
Alameda,California,1999,97,25.0
Alamosa,Colorado,1984,2,794.0
Alamosa,Colorado,1985,2,818.0
Alamosa,Colorado,1988,2,760.0
Alamosa,Colorado,1992,2,816.0
Alamosa,Colorado,1998,2,694.0
Alamosa,Colorado,2009,2,730.0
Alamosa,Colorado,1980,1,1239.0
Alamosa,Colorado,1981,1,1151.0
Alamosa,Colorado,1982,1,1232.0
Alamosa,Colorado,1983,1,1130.0
Alamosa,Colorado,1994,1,1045.0
Alamosa,Colorado,1995,1,1078.0
Alamosa,Colorado,1997,1,964.0
Alamosa,Colorado,2002,1,946.0
Alamosa,Colorado,2004,1,945.0
Alamosa,Colorado,2007,1,960.0
Alamosa,Colorado,2008,1,935.0
Alamosa,Colorado,2011,1,984.0
Albany,New York,2014,18,145.0
Albany,New York,2000,16,139.0
Albany,New York,1987,15,175.0
Albany,New York,1999,14,154.0
Albany,New York,1981,13,214.0
Albany,New York,1988,13,185.0
Albany,New York,1994,13,215.0
Albany,New York,2004,13,185.0
Albany,New York,1991,12,204.0
Albany,New York,2005,12,203.0
Albany,New York,2009,12,216.0
Albany,New York,1986,11,228.0
Albany,New York,1996,11,214.0
Albany,New York,1982,10,260.0
Albany,New York,1997,10,223.0
Albany,New York,2002,10,219.0
Albany,New York,1983,9,263.0
Albany,New York,1990,9,271.0
Albany,New York,2008,9,249.0
Albany,New York,2013,9,238.0
Albany,New York,1993,8,317.0
Albany,New York,2003,8,254.0
Albany,New York,1989,7,305.0
Albany,New York,1992,7,343.0
Albany,New York,1995,7,318.0
Albany,New York,2001,7,285.0
Albany,New York,2011,7,288.0
Albany,New York,1980,6,434.0
Albany,New York,1985,6,376.0
Albany,New York,1984,5,416.0
Albany,New York,2006,5,383.0
Albany,New York,2007,5,393.0
Albany,New York,2012,5,379.0
Albany,New York,1998,3,538.0
Albany,New York,2010,2,667.0
Albany,Wyoming,2005,3,539.0
Albany,Wyoming,1988,2,760.0
Albany,Wyoming,1990,2,777.0
Albany,Wyoming,1996,2,736.0
Albany,Wyoming,1998,2,694.0
Albany,Wyoming,2003,2,676.0
Albany,Wyoming,2006,2,674.0
Albany,Wyoming,1980,1,1239.0
Albany,Wyoming,1981,1,1151.0
Albany,Wyoming,1984,1,1105.0
Albany,Wyoming,1985,1,1132.0
Albany,Wyoming,1993,1,1068.0
Albany,Wyoming,1994,1,1045.0
Albany,Wyoming,1999,1,900.0
Albany,Wyoming,2004,1,945.0
Albany,Wyoming,2008,1,935.0
Albany,Wyoming,2012,1,944.0
Albany,Wyoming,2013,1,921.0
Albany,Wyoming,2014,1,933.0
Albemarle,Virginia,1982,8,322.0
Albemarle,Virginia,1995,6,357.0
Albemarle,Virginia,1981,5,475.0
Albemarle,Virginia,1985,5,426.0
Albemarle,Virginia,1999,5,339.0
Albemarle,Virginia,2003,5,353.0
Albemarle,Virginia,1980,4,594.0
Albemarle,Virginia,1984,4,503.0
Albemarle,Virginia,2008,4,428.0
Albemarle,Virginia,2012,4,450.0
Albemarle,Virginia,1987,3,615.0
Albemarle,Virginia,1993,3,634.0
Albemarle,Virginia,1994,3,629.0
Albemarle,Virginia,1983,2,808.0
Albemarle,Virginia,1986,2,828.0
Albemarle,Virginia,1988,2,760.0
Albemarle,Virginia,1989,2,767.0
Albemarle,Virginia,1992,2,816.0
Albemarle,Virginia,1997,2,703.0
Albemarle,Virginia,2000,2,670.0
Albemarle,Virginia,2001,2,671.0
Albemarle,Virginia,2014,2,690.0
Albemarle,Virginia,1991,1,1029.0
Albemarle,Virginia,2002,1,946.0
Albemarle,Virginia,2004,1,945.0
Albemarle,Virginia,2005,1,953.0
Albemarle,Virginia,2006,1,929.0
Albemarle,Virginia,2007,1,960.0
Albemarle,Virginia,2010,1,922.0
Albemarle,Virginia,2011,1,984.0
Albemarle,Virginia,2013,1,921.0
Alcona,Michigan,2000,2,670.0
Alcona,Michigan,2007,2,715.0
Alcona,Michigan,2010,2,667.0
Alcona,Michigan,1980,1,1239.0
Alcona,Michigan,1981,1,1151.0
Alcona,Michigan,1985,1,1132.0
Alcona,Michigan,1987,1,1071.0
Alcona,Michigan,1988,1,1034.0
Alcona,Michigan,1994,1,1045.0
Alcona,Michigan,1995,1,1078.0
Alcona,Michigan,2005,1,953.0
Alcona,Michigan,2006,1,929.0
Alcona,Michigan,2009,1,1001.0
Alcorn,Mississippi,1994,4,511.0
Alcorn,Mississippi,1988,3,591.0
Alcorn,Mississippi,1985,2,818.0
Alcorn,Mississippi,1987,2,813.0
Alcorn,Mississippi,1990,2,777.0
Alcorn,Mississippi,1991,2,737.0
Alcorn,Mississippi,2004,2,704.0
Alcorn,Mississippi,1980,1,1239.0
Alcorn,Mississippi,1984,1,1105.0
Alcorn,Mississippi,1989,1,1050.0
Alcorn,Mississippi,1993,1,1068.0
Alcorn,Mississippi,1996,1,1019.0
Alcorn,Mississippi,1999,1,900.0
Alcorn,Mississippi,2002,1,946.0
Alcorn,Mississippi,2005,1,953.0
Alcorn,Mississippi,2006,1,929.0
Aleutians West,Alaska,1981,3,679.0
Aleutians West,Alaska,2001,2,671.0
Aleutians West,Alaska,2006,1,929.0
Aleutians West,Alaska,2012,1,944.0
Aleutians West,Alaska,2014,1,933.0
Alexander,Illinois,1980,4,594.0
Alexander,Illinois,1986,2,828.0
Alexander,Illinois,1989,2,767.0
Alexander,Illinois,1991,2,737.0
Alexander,Illinois,1992,2,816.0
Alexander,Illinois,1981,1,1151.0
Alexander,Illinois,1982,1,1232.0
Alexander,Illinois,1983,1,1130.0
Alexander,Illinois,1984,1,1105.0
Alexander,Illinois,1988,1,1034.0
Alexander,Illinois,1994,1,1045.0
Alexander,North Carolina,1991,5,416.0
Alexander,North Carolina,1990,4,501.0
Alexander,North Carolina,1992,4,535.0
Alexander,North Carolina,1993,4,525.0
Alexander,North Carolina,1994,4,511.0
Alexander,North Carolina,2008,4,428.0
Alexander,North Carolina,1982,3,706.0
Alexander,North Carolina,1987,3,615.0
Alexander,North Carolina,2006,3,540.0
Alexander,North Carolina,2007,3,551.0
Alexander,North Carolina,2009,3,581.0
Alexander,North Carolina,2011,3,548.0
Alexander,North Carolina,2014,3,545.0
Alexander,North Carolina,1981,2,872.0
Alexander,North Carolina,1997,2,703.0
Alexander,North Carolina,1998,2,694.0
Alexander,North Carolina,2000,2,670.0
Alexander,North Carolina,2003,2,676.0
Alexander,North Carolina,2005,2,675.0
Alexander,North Carolina,2012,2,684.0
Alexander,North Carolina,1980,1,1239.0
Alexander,North Carolina,1983,1,1130.0
Alexander,North Carolina,1984,1,1105.0
Alexander,North Carolina,1985,1,1132.0
Alexander,North Carolina,1986,1,1119.0
Alexander,North Carolina,1988,1,1034.0
Alexander,North Carolina,1995,1,1078.0
Alexander,North Carolina,1999,1,900.0
Alexander,North Carolina,2001,1,962.0
Alexander,North Carolina,2002,1,946.0
Alexandria,Virginia,1981,17,166.0
Alexandria,Virginia,1989,11,213.0
Alexandria,Virginia,1994,10,269.0
Alexandria,Virginia,1987,9,260.0
Alexandria,Virginia,1993,9,290.0
Alexandria,Virginia,1990,8,296.0
Alexandria,Virginia,1996,8,276.0
Alexandria,Virginia,1998,8,260.0
Alexandria,Virginia,1980,7,369.0
Alexandria,Virginia,1982,7,355.0
Alexandria,Virginia,1985,7,321.0
Alexandria,Virginia,1991,7,324.0
Alexandria,Virginia,2006,7,294.0
Alexandria,Virginia,2007,7,310.0
Alexandria,Virginia,1983,6,381.0
Alexandria,Virginia,1984,6,353.0
Alexandria,Virginia,1988,6,330.0
Alexandria,Virginia,1986,5,437.0
Alexandria,Virginia,1992,5,459.0
Alexandria,Virginia,1997,5,378.0
Alexandria,Virginia,2009,5,414.0
Alexandria,Virginia,2013,5,366.0
Alexandria,Virginia,2005,4,449.0
Alexandria,Virginia,2008,4,428.0
Alexandria,Virginia,2014,4,445.0
Alexandria,Virginia,1995,3,593.0
Alexandria,Virginia,2001,3,519.0
Alexandria,Virginia,2002,3,539.0
Alexandria,Virginia,2003,3,522.0
Alexandria,Virginia,1999,2,650.0
Alexandria,Virginia,2004,2,704.0
Alexandria,Virginia,2010,2,667.0
Alexandria,Virginia,2011,1,984.0
Alfalfa,Oklahoma,1980,1,1239.0
Alfalfa,Oklahoma,1981,1,1151.0
